timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779824975900,557,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-12,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,557,0,0
1779824975909,18763,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-14,text,true,,3575531,139,20,20,http://10.6.101.163:30080/api/productos/list,16244,0,0
1779824976000,415,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-10,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,414,0,0
1779824976216,308,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-14,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,308,0,0
1779824976338,18531,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-6,text,true,,3575507,139,20,20,http://10.6.101.163:30080/api/productos/list,16650,0,0
1779824976465,128,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-6,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,128,0,0
1779824976468,17371,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-13,text,true,,3575459,139,20,20,http://10.6.101.163:30080/api/productos/list,15570,0,0
1779824976602,135,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-13,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,135,0,0
1779824976806,17420,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-9,text,true,,3575427,139,20,20,http://10.6.101.163:30080/api/productos/list,16159,0,0
1779824977082,277,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-9,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,277,0,0
1779824977925,15822,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-2,text,true,,3575467,139,20,20,http://10.6.101.163:30080/api/productos/list,14340,0,0
1779824978384,16127,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-19,text,true,,3575483,139,20,20,http://10.6.101.163:30080/api/productos/list,14323,0,0
1779824978473,18149,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-15,text,true,,3575508,139,20,20,http://10.6.101.163:30080/api/productos/list,16470,0,0
1779824978572,647,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-2,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,647,0,0
1779824978683,2467,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-14,text,true,,3572199,139,20,20,http://10.6.101.163:30080/api/productos/list,1607,0,0
1779824978695,2795,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-12,text,true,,3573079,139,20,20,http://10.6.101.163:30080/api/productos/list,1856,0,0
1779824978837,154,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-14,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,154,0,0
1779824978851,155,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-12,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,154,0,0
1779824979031,1949,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-9,text,true,,3572902,139,20,20,http://10.6.101.163:30080/api/productos/list,1379,0,0
1779824979147,764,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-19,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,764,0,0
1779824979154,681,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-15,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,681,0,0
1779824979450,418,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-9,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,418,0,0
1779824979770,14607,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-3,text,true,,3575467,139,20,20,http://10.6.101.163:30080/api/productos/list,12532,0,0
1779824980145,14982,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-4,text,true,,3575451,139,20,20,http://10.6.101.163:30080/api/productos/list,13019,0,0
1779824980211,441,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-3,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,441,0,0
1779824980599,454,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-4,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,454,0,0
1779824981019,2446,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-2,text,true,,3575539,139,20,20,http://10.6.101.163:30080/api/productos/list,1724,0,0
1779824981350,2499,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-12,text,true,,3575547,139,20,20,http://10.6.101.163:30080/api/productos/list,1737,0,0
1779824981486,467,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-2,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,467,0,0
1779824981640,290,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-12,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,290,0,0
1779824981642,2805,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-14,text,true,,3575555,139,20,20,http://10.6.101.163:30080/api/productos/list,2272,0,0
1779824981828,15183,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-7,text,true,,3575451,139,20,20,http://10.6.101.163:30080/api/productos/list,13379,0,0
1779824982191,549,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-14,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,549,0,0
1779824982392,563,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-7,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,563,0,0
1779824982810,3655,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-15,text,true,,3575076,139,20,20,http://10.6.101.163:30080/api/productos/list,3130,0,0
1779824982886,3435,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-9,text,true,,3574869,139,20,20,http://10.6.101.163:30080/api/productos/list,2947,0,0
1779824983048,161,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-9,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,161,0,0
1779824983107,3959,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-19,text,true,,3572408,139,20,20,http://10.6.101.163:30080/api/productos/list,3225,0,0
1779824983287,1801,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-2,text,true,,3573358,139,20,20,http://10.6.101.163:30080/api/productos/list,1353,0,0
1779824983789,2149,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-12,text,true,,3575245,139,20,20,http://10.6.101.163:30080/api/productos/list,1841,0,0
1779824983908,118,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-12,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,118,0,0
1779824984009,17178,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-5,text,true,,3575475,139,20,20,http://10.6.101.163:30080/api/productos/list,13466,0,0
1779824984224,936,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-2,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,936,0,0
1779824984272,1462,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-15,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,1461,0,0
1779824984327,1219,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-19,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,1219,0,0
1779824984343,334,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-5,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,334,0,0
1779824985602,1275,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-19,text,true,,3573511,139,20,20,http://10.6.101.163:30080/api/productos/list,920,0,0
1779824985899,15724,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-20,text,true,,3575443,139,19,19,http://10.6.101.163:30080/api/productos/list,14253,0,0
1779824985998,1773,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-2,text,true,,3574405,139,18,18,http://10.6.101.163:30080/api/productos/list,1376,0,0
1779824986681,2337,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-5,text,true,,3572502,139,17,17,http://10.6.101.163:30080/api/productos/list,1790,0,0
1779824986821,14501,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-1,text,true,,3575459,139,16,16,http://10.6.101.163:30080/api/productos/list,13281,0,0
1779824987269,14453,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-16,text,true,,3575411,139,15,15,http://10.6.101.163:30080/api/productos/list,13284,0,0
